,Candidat,Date,Nb de likes
527,AnasseKazib,2021-12-05 10:05:54+00:00,98
528,AnasseKazib,2021-12-05 08:43:10+00:00,30
529,AnasseKazib,2021-12-04 23:31:25+00:00,497
530,AnasseKazib,2021-12-04 11:50:14+00:00,196
531,AnasseKazib,2021-12-03 14:47:01+00:00,574
532,AnasseKazib,2021-12-03 12:05:38+00:00,842
533,AnasseKazib,2021-12-03 09:45:14+00:00,64
534,AnasseKazib,2021-12-02 21:54:09+00:00,21
535,AnasseKazib,2021-12-02 21:53:14+00:00,30
536,AnasseKazib,2021-12-02 20:33:42+00:00,36
537,AnasseKazib,2021-12-02 19:49:52+00:00,114
538,AnasseKazib,2021-12-02 19:32:01+00:00,714
539,AnasseKazib,2021-12-02 19:26:04+00:00,80
540,AnasseKazib,2021-12-02 19:17:00+00:00,4
541,AnasseKazib,2021-12-02 16:39:32+00:00,38
542,AnasseKazib,2021-12-02 16:38:59+00:00,83
543,AnasseKazib,2021-12-02 13:51:04+00:00,218
544,AnasseKazib,2021-12-02 12:44:24+00:00,309
545,AnasseKazib,2021-12-02 10:22:19+00:00,201
546,AnasseKazib,2021-12-02 08:45:56+00:00,93
547,AnasseKazib,2021-12-02 07:01:43+00:00,128
548,AnasseKazib,2021-12-02 06:50:08+00:00,157
549,AnasseKazib,2021-12-02 06:41:21+00:00,2
550,AnasseKazib,2021-12-02 06:37:20+00:00,2
551,AnasseKazib,2021-12-02 06:36:00+00:00,2
552,AnasseKazib,2021-12-02 06:31:07+00:00,0
553,AnasseKazib,2021-12-02 06:10:27+00:00,103
554,AnasseKazib,2021-12-02 05:12:36+00:00,13
555,AnasseKazib,2021-12-01 21:40:57+00:00,189
556,AnasseKazib,2021-12-01 21:25:14+00:00,185
557,AnasseKazib,2021-12-01 17:17:59+00:00,1016
558,AnasseKazib,2021-12-01 13:25:13+00:00,41
559,AnasseKazib,2021-12-01 12:43:47+00:00,65
560,AnasseKazib,2021-12-01 12:30:16+00:00,7
561,AnasseKazib,2021-12-01 11:27:30+00:00,764
562,PhilippePoutou,2021-12-27 18:54:07+00:00,14670
563,PhilippePoutou,2021-12-23 20:00:00+00:00,1978
564,PhilippePoutou,2021-12-22 17:29:59+00:00,4923
565,PhilippePoutou,2021-12-22 11:19:18+00:00,4987
566,PhilippePoutou,2021-12-21 15:01:12+00:00,172
567,PhilippePoutou,2021-12-21 07:55:35+00:00,736
568,PhilippePoutou,2021-12-21 07:54:06+00:00,2150
569,PhilippePoutou,2021-12-21 07:52:50+00:00,4501
570,PhilippePoutou,2021-12-21 07:52:11+00:00,2448
571,PhilippePoutou,2021-12-21 07:49:24+00:00,605
572,PhilippePoutou,2021-12-21 07:48:27+00:00,320
573,PhilippePoutou,2021-12-21 07:45:38+00:00,3466
574,PhilippePoutou,2021-12-21 07:44:31+00:00,2100
575,PhilippePoutou,2021-12-21 07:43:50+00:00,413
576,PhilippePoutou,2021-12-21 07:42:37+00:00,264
577,PhilippePoutou,2021-12-21 07:41:54+00:00,859
578,PhilippePoutou,2021-12-21 07:40:54+00:00,1233
579,PhilippePoutou,2021-12-21 07:38:23+00:00,345
580,PhilippePoutou,2021-12-21 07:37:20+00:00,1103
581,PhilippePoutou,2021-12-21 07:35:57+00:00,2159
582,PhilippePoutou,2021-12-20 20:00:01+00:00,319
583,PhilippePoutou,2021-12-19 23:02:57+00:00,3326
584,PhilippePoutou,2021-12-19 22:32:25+00:00,3752
585,PhilippePoutou,2021-12-19 20:00:54+00:00,644
586,PhilippePoutou,2021-12-19 17:01:03+00:00,1435
587,PhilippePoutou,2021-12-19 12:00:54+00:00,1027
588,PhilippePoutou,2021-12-19 10:00:50+00:00,1419
589,PhilippePoutou,2021-12-18 11:26:48+00:00,583
590,PhilippePoutou,2021-12-17 20:00:00+00:00,331
591,PhilippePoutou,2021-12-17 17:24:17+00:00,206
592,PhilippePoutou,2021-12-17 17:01:56+00:00,2404
593,PhilippePoutou,2021-12-17 12:33:02+00:00,6506
594,PhilippePoutou,2021-12-16 20:54:21+00:00,181
595,PhilippePoutou,2021-12-14 17:09:44+00:00,841
596,PhilippePoutou,2021-12-13 17:00:02+00:00,148
597,PhilippePoutou,2021-12-13 13:53:27+00:00,11356
598,PhilippePoutou,2021-12-12 21:30:06+00:00,120
599,PhilippePoutou,2021-12-12 13:43:30+00:00,3570
600,PhilippePoutou,2021-12-11 10:00:02+00:00,345
601,PhilippePoutou,2021-12-10 16:34:18+00:00,13974
602,PhilippePoutou,2021-12-10 15:31:12+00:00,660
603,PhilippePoutou,2021-12-10 11:31:54+00:00,145
604,PhilippePoutou,2021-12-09 20:30:00+00:00,1869
605,PhilippePoutou,2021-12-09 10:47:45+00:00,3491
606,PhilippePoutou,2021-12-09 10:19:31+00:00,545
607,PhilippePoutou,2021-12-08 19:15:06+00:00,2374
608,PhilippePoutou,2021-12-08 18:30:19+00:00,451
609,PhilippePoutou,2021-12-08 17:00:02+00:00,201
610,PhilippePoutou,2021-12-07 12:11:59+00:00,462
611,PhilippePoutou,2021-12-06 13:52:55+00:00,245
612,PhilippePoutou,2021-12-06 08:21:33+00:00,5454
613,PhilippePoutou,2021-12-05 20:00:44+00:00,218
614,PhilippePoutou,2021-12-04 21:03:59+00:00,1818
615,PhilippePoutou,2021-12-03 20:00:00+00:00,1331
616,PhilippePoutou,2021-12-03 10:28:27+00:00,3942
617,PhilippePoutou,2021-12-02 18:48:16+00:00,3212
618,PhilippePoutou,2021-12-02 17:00:00+00:00,302
619,PhilippePoutou,2021-12-02 16:40:36+00:00,267
620,PhilippePoutou,2021-12-02 15:37:52+00:00,1225
621,PhilippePoutou,2021-12-02 10:15:36+00:00,349
622,PhilippePoutou,2021-12-01 17:00:02+00:00,527
623,PhilippePoutou,2021-12-01 13:38:14+00:00,677
624,PhilippePoutou,2021-12-01 13:38:12+00:00,812
625,PhilippePoutou,2021-12-01 13:38:09+00:00,3400
626,Anne_Hidalgo,2021-12-29 11:11:01+00:00,545
627,Anne_Hidalgo,2021-12-29 09:04:52+00:00,110
628,Anne_Hidalgo,2021-12-28 11:41:09+00:00,489
629,Anne_Hidalgo,2021-12-26 13:37:29+00:00,2448
630,Anne_Hidalgo,2021-12-26 10:52:17+00:00,339
631,Anne_Hidalgo,2021-12-26 08:43:53+00:00,429
632,Anne_Hidalgo,2021-12-24 18:08:50+00:00,216
633,Anne_Hidalgo,2021-12-24 18:08:50+00:00,210
634,Anne_Hidalgo,2021-12-24 18:08:50+00:00,770
635,Anne_Hidalgo,2021-12-23 08:31:28+00:00,788
636,Anne_Hidalgo,2021-12-22 15:56:18+00:00,257
637,Anne_Hidalgo,2021-12-21 17:14:44+00:00,1687
638,Anne_Hidalgo,2021-12-21 08:58:13+00:00,209
639,Anne_Hidalgo,2021-12-20 17:37:12+00:00,403
640,Anne_Hidalgo,2021-12-20 06:34:34+00:00,608
641,Anne_Hidalgo,2021-12-19 09:59:22+00:00,235
642,Anne_Hidalgo,2021-12-18 20:22:44+00:00,303
643,Anne_Hidalgo,2021-12-18 11:22:12+00:00,735
644,Anne_Hidalgo,2021-12-17 18:10:52+00:00,315
